city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_is_missing,education_level_is_missing,last_new_job_is_missing,company_size_is_missing,gender_is_missing,enrolled_university_is_missing,major_discipline_is_missing,company_type_is_missing
0.925,1,1,1,4,4,9,2,4,5,23,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,12,4,4,1,48,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,1,2,3,2,2,43,1,0,0,0,1,0,0,0,1
0.91,1,0,2,3,4,4,7,4,1,122,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,14,5,1,1,35,0,0,0,0,0,1,0,0,0
0.856,1,0,2,3,4,0,3,2,2,74,0,0,0,0,1,1,0,0,1
0.915,1,1,0,3,4,6,2,4,1,104,0,0,0,0,0,0,0,0,0
0.884,1,1,0,4,4,21,1,4,4,306,0,0,0,0,0,0,0,0,0
0.682,1,1,0,3,4,13,3,2,5,105,0,0,0,0,1,0,0,0,1
0.91,1,1,0,4,4,15,7,4,3,34,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,2,21,2,4,5,21,0,0,0,0,0,0,0,0,0
0.766,1,1,0,3,4,6,1,2,2,78,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,6,1,2,53,0,0,0,0,0,0,0,0,0
0.897,1,1,0,3,4,6,6,1,3,40,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,12,4,4,5,56,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,2,10,7,4,3,14,0,0,0,0,0,0,0,1,0
0.92,1,0,0,2,2,1,3,4,1,82,0,0,0,0,1,0,0,1,0
0.887,1,1,0,2,2,8,0,2,2,54,0,0,0,0,0,0,0,1,0
0.92,1,0,0,2,2,0,2,0,4,40,0,0,0,0,0,1,0,1,0
0.92,1,1,2,4,4,10,0,0,1,46,0,0,0,0,0,0,0,0,0
0.91,2,0,2,3,4,8,3,2,1,53,1,0,0,0,1,0,0,0,1
0.915,1,1,0,3,4,21,4,5,1,20,0,0,0,0,0,0,0,0,0
0.738,1,1,0,4,4,8,7,4,2,35,0,0,0,0,0,0,0,0,0
0.624,1,1,1,3,4,7,2,4,2,21,0,0,0,0,0,0,0,0,0
0.89,1,1,0,2,2,16,0,4,5,48,0,0,0,0,0,0,0,1,0
0.896,1,1,1,3,4,16,6,1,5,50,0,0,0,0,0,1,1,0,0
0.92,1,1,0,3,4,14,3,2,5,192,0,0,0,0,1,0,0,0,1
0.898,1,1,0,3,4,4,3,2,0,160,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,7,4,5,6,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,5,3,2,2,113,1,0,0,0,1,0,0,0,1
0.897,1,1,0,4,4,21,7,4,5,31,0,0,0,0,0,0,0,0,0
0.855,1,1,2,3,4,3,3,2,1,2,0,0,0,0,1,1,0,0,1
0.92,1,0,0,3,2,2,3,2,0,42,0,0,1,0,1,1,0,1,1
0.939,1,0,0,4,4,15,7,4,5,52,0,0,0,0,0,0,0,0,0
0.893,1,1,0,4,4,21,2,4,1,17,0,0,0,0,0,0,0,0,0
0.698,1,0,2,2,2,3,3,2,2,51,0,0,0,1,1,0,0,1,1
0.887,0,0,2,2,2,1,3,2,1,31,0,0,0,0,1,0,0,1,1
0.926,1,1,1,3,4,4,1,4,2,12,0,0,0,1,0,0,0,0,0
0.893,1,0,0,4,4,4,3,0,1,88,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,7,5,1,1,55,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,5,20,3,2,5,59,0,0,0,0,1,1,0,0,1
0.939,1,0,2,2,2,3,7,4,3,36,0,0,0,0,0,0,0,1,0
0.479,1,0,1,1,2,21,3,2,0,222,0,0,0,0,1,0,1,1,1
0.827,1,0,0,2,2,3,3,2,0,28,0,0,0,0,1,0,0,1,1
0.624,1,0,1,2,2,1,3,4,0,96,0,0,0,0,1,0,0,1,0
0.743,1,1,0,4,4,4,3,2,1,23,1,0,0,0,1,1,0,0,1
0.698,1,0,1,3,4,0,0,2,2,55,1,0,0,1,0,1,1,0,1
0.682,1,1,0,3,4,10,1,3,1,24,0,0,0,0,0,0,0,0,0
0.698,1,0,1,3,1,3,3,2,1,113,0,0,0,0,1,0,1,0,1
0.91,1,1,0,2,2,21,4,4,5,54,1,0,0,0,0,0,0,1,0
0.855,1,1,0,4,4,18,1,4,5,64,0,0,0,0,0,0,0,0,0
0.754,2,1,1,2,2,10,7,2,1,22,0,0,0,0,0,0,0,1,1
0.897,1,1,0,4,4,8,7,4,1,81,0,0,0,0,0,0,0,0,0
0.91,1,0,2,2,2,3,3,2,0,51,0,0,0,0,1,0,0,1,1
0.92,1,1,0,3,4,15,3,2,1,136,0,0,0,0,1,0,0,0,1
0.64,1,1,0,3,2,8,2,2,1,6,0,0,0,0,0,0,0,0,1
0.913,1,0,2,4,4,4,3,2,1,23,1,0,0,0,1,0,0,0,1
0.926,0,1,0,3,4,8,2,4,2,18,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,5,2,4,2,107,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,21,2,0,5,26,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,14,4,4,1,28,1,0,0,0,0,1,0,0,0
0.92,1,1,2,2,2,8,3,4,1,276,0,0,0,0,0,0,0,1,0
0.939,1,1,0,3,4,9,3,4,3,34,0,0,0,0,0,0,0,0,0
0.448,1,1,0,3,4,8,3,2,5,74,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,5,5,5,4,1,54,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,2,0,1,2,83,0,0,0,0,0,0,0,0,0
0.897,1,0,0,4,1,10,3,2,2,97,0,0,0,0,1,1,0,0,1
0.804,1,1,1,3,1,3,3,3,1,56,0,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,2,0,2,1,134,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,0,2,5,34,0,0,0,0,0,0,0,0,0
0.789,0,0,0,3,4,17,3,2,5,40,0,0,0,0,1,0,0,0,1
0.913,1,0,2,3,4,11,3,2,1,77,1,0,0,0,1,0,0,0,1
0.855,1,1,0,3,4,4,7,1,3,11,1,0,0,0,0,0,0,0,0
0.897,1,0,2,3,4,5,3,2,0,47,0,0,0,0,1,1,0,0,1
0.92,0,0,0,5,4,21,5,4,1,26,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,3,2,2,2,110,1,0,0,0,0,1,0,0,0
0.789,1,1,0,3,4,4,2,4,1,10,0,0,0,0,0,0,0,0,0
0.55,1,0,2,4,4,1,0,4,1,42,0,0,0,0,0,1,0,0,0
0.895,1,0,0,3,2,3,0,4,2,4,0,0,1,0,0,0,0,1,0
0.926,1,1,0,3,4,21,7,4,5,42,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,3,0,1,4,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,15,1,4,1,7,1,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,1,1,4,1,158,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,7,4,2,88,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,0,2,2,1,50,1,0,0,0,0,0,0,0,0
0.743,1,0,2,3,4,7,3,2,3,33,1,0,0,0,1,0,0,0,1
0.624,1,1,0,4,4,0,2,4,1,26,1,0,0,0,0,0,0,0,0
0.939,1,1,0,4,4,21,5,4,5,91,0,0,0,0,0,1,0,0,0
0.926,1,1,0,2,2,11,2,4,5,26,1,0,0,0,0,0,0,1,0
0.923,0,0,0,4,4,7,3,4,1,10,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,11,3,2,1,87,1,0,0,0,1,0,0,0,1
0.682,1,1,0,3,4,12,4,1,1,19,0,0,0,0,0,0,0,0,0
0.915,1,1,0,4,4,12,3,4,1,17,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,9,3,2,0,78,1,0,0,0,1,0,0,0,1
0.624,1,1,0,4,4,10,5,2,2,14,0,0,0,0,0,0,0,0,1
0.527,1,0,2,2,2,0,3,2,0,2,1,0,0,0,1,0,0,1,1
0.624,1,1,2,4,4,4,2,4,0,42,0,0,0,0,0,1,0,0,0
0.925,1,1,0,4,4,14,0,4,1,138,0,0,0,0,0,0,0,0,0
0.925,1,1,0,4,4,15,3,2,2,54,0,0,0,0,1,0,0,0,1
0.804,1,1,0,3,4,7,3,2,0,10,0,0,0,0,1,1,0,0,1
0.926,0,1,0,4,4,11,5,4,1,16,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,2,3,2,1,50,1,0,0,0,1,0,0,0,1
0.855,1,1,0,3,4,7,3,2,3,52,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,3,2,4,1,16,0,0,0,0,0,0,0,0,0
0.68,1,1,0,3,4,7,3,2,1,64,1,0,0,0,1,0,0,0,1
0.836,1,1,0,3,4,7,3,2,2,35,0,0,0,0,0,1,0,0,1
0.624,1,1,0,3,4,10,5,4,1,216,1,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,10,4,4,5,50,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,4,1,4,1,17,0,0,0,0,0,0,0,0,0
0.91,1,1,0,5,4,21,3,4,1,31,0,0,0,0,0,0,0,0,0
0.91,0,0,0,3,4,9,2,4,1,206,0,0,0,0,0,0,0,0,0
0.895,2,0,2,4,4,3,3,2,2,105,0,0,0,0,1,0,0,0,1
0.722,0,1,0,3,4,21,3,2,5,36,0,0,0,0,1,0,0,0,1
0.689,1,0,0,3,4,4,3,1,1,16,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,1,1,107,1,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,17,2,4,1,14,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,17,7,4,5,163,0,0,0,0,0,0,0,0,0
0.92,0,1,0,4,4,16,2,3,4,52,0,0,0,0,0,0,0,0,0
0.926,1,0,2,2,2,6,3,2,0,61,0,0,0,0,1,0,0,1,1
0.893,1,1,1,3,4,21,3,2,0,224,0,0,0,0,1,0,0,0,1
0.884,1,0,1,1,2,4,3,2,0,97,0,0,0,0,1,0,1,1,1
0.926,1,0,2,2,2,1,3,1,1,21,0,0,0,0,0,1,0,1,0
0.913,1,0,2,3,1,1,0,0,1,25,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,11,3,4,1,129,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,10,7,4,4,129,0,0,0,0,0,0,0,0,0
0.555,2,0,1,3,4,3,2,4,1,12,1,0,0,0,0,0,0,0,0
0.624,1,0,2,2,2,5,3,4,0,53,0,0,0,0,1,0,0,1,0
0.92,1,1,0,3,4,21,2,4,5,154,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,7,6,1,5,56,1,0,0,0,0,0,0,0,0
0.92,1,1,1,3,4,14,3,1,2,105,0,0,0,0,0,1,0,0,0
0.866,1,0,2,3,4,8,3,2,0,111,0,0,0,0,1,0,0,0,1
0.689,1,1,2,3,4,10,3,2,1,90,1,0,0,0,1,0,0,0,1
0.893,1,1,0,3,4,17,0,4,5,62,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,3,2,1,56,1,0,0,0,1,0,0,0,1
0.91,1,1,0,4,1,2,2,4,2,82,0,0,0,0,0,1,0,0,0
0.558,1,1,0,3,4,7,3,0,1,136,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,4,6,4,4,54,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,7,3,1,2,11,0,0,0,1,1,1,0,0,0
0.92,1,0,0,3,4,12,5,4,0,26,0,0,0,0,0,0,0,0,0
0.624,1,1,1,3,4,4,3,2,4,114,1,0,0,0,1,1,0,0,1
0.624,1,0,2,3,4,6,7,2,5,56,1,0,0,0,0,0,0,0,1
0.92,1,1,0,4,4,5,6,4,5,69,0,0,0,0,0,0,0,0,0
0.558,1,0,2,3,4,2,3,4,0,46,0,0,0,0,1,1,0,0,0
0.924,1,1,0,3,4,21,3,4,1,126,0,0,0,0,1,0,0,0,0
0.926,1,1,0,3,4,13,3,4,1,48,0,0,0,0,0,1,0,0,0
0.624,1,1,0,4,4,4,2,3,1,212,1,0,0,0,0,1,0,0,0
0.848,1,1,0,3,5,3,2,4,0,32,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,5,3,5,3,11,0,0,0,0,0,0,0,0,0
0.926,1,0,0,4,4,14,4,4,3,36,0,0,0,0,0,1,0,0,0
0.913,1,1,0,4,4,21,3,4,5,99,0,0,0,0,0,0,0,0,0
0.743,1,1,0,4,4,1,1,2,1,2,0,0,0,0,0,0,0,0,1
0.802,1,1,0,3,4,6,3,2,1,102,0,0,0,0,1,0,0,0,1
0.939,1,1,0,4,4,7,0,2,1,21,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,2,7,3,4,0,108,0,0,1,0,1,0,0,1,0
0.926,1,1,0,3,4,7,2,4,4,76,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,11,7,4,1,104,0,0,0,0,0,0,0,0,0
0.91,0,0,2,4,4,15,2,1,3,33,0,0,0,0,0,0,0,0,0
0.949,1,0,0,3,4,14,3,4,0,70,0,0,0,0,1,0,0,0,0
0.84,1,1,0,3,4,10,5,1,1,78,1,0,0,0,0,1,0,0,0
0.92,0,1,0,4,4,19,0,4,1,108,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,5,7,4,0,30,1,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,14,2,4,1,75,0,0,0,0,0,0,0,0,0
0.92,1,1,0,5,4,21,3,2,3,43,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,3,4,4,1,36,1,0,0,0,0,1,0,0,0
0.926,1,1,1,3,4,9,2,4,5,77,0,0,0,0,0,1,0,0,0
0.91,1,1,0,4,4,9,6,4,1,4,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,15,3,4,5,7,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,5,2,4,0,40,0,0,0,0,0,0,0,0,0
0.923,1,1,0,3,4,9,0,2,2,45,0,0,0,0,0,0,0,0,0
0.796,1,1,0,3,4,8,7,4,2,54,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,7,4,1,145,0,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,5,7,4,1,46,1,0,0,0,0,1,0,0,0
0.884,1,1,0,3,4,5,2,2,1,21,0,0,0,0,0,1,0,0,1
0.897,1,1,0,4,4,14,2,3,3,72,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,1,4,3,4,2,76,0,0,0,0,0,0,0,0,0
0.895,1,1,0,4,4,8,2,4,2,53,0,0,0,0,0,1,0,0,0
0.579,1,1,2,3,4,5,3,2,2,28,0,0,0,0,1,0,0,0,1
0.926,1,0,1,2,2,4,3,2,0,46,0,0,0,0,1,0,1,1,1
0.939,1,1,0,3,4,21,3,4,5,39,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,7,3,2,2,19,1,0,0,0,1,1,0,0,1
0.479,1,1,2,3,2,2,3,2,1,48,1,0,1,0,0,1,0,1,0
0.91,1,1,0,3,4,19,4,4,1,18,0,0,0,0,0,0,0,0,0
0.776,1,1,2,4,4,15,3,3,2,39,0,0,0,0,0,1,0,0,0
0.887,1,1,0,4,4,15,3,1,4,24,0,0,0,0,1,1,0,0,0
0.624,1,0,2,4,4,3,3,2,0,90,0,0,0,0,1,0,0,0,1
0.926,1,0,0,3,4,10,1,4,1,10,0,0,0,0,0,0,0,0,0
0.762,1,0,0,5,4,14,3,1,0,188,0,0,0,0,0,0,0,0,0
0.895,1,1,2,3,4,9,3,4,2,10,1,0,0,0,0,0,0,0,0
0.743,1,0,0,3,4,2,3,2,1,43,1,0,0,0,1,1,0,0,1
0.893,1,0,2,3,4,10,3,2,0,29,0,0,0,0,1,0,0,0,1
0.55,1,1,2,3,4,3,3,4,0,56,1,0,0,0,1,0,0,0,0
0.624,1,1,0,4,4,16,6,4,1,88,0,0,0,0,0,0,0,0,0
0.926,1,0,2,3,4,16,2,2,2,13,0,0,0,0,0,0,0,0,1
0.804,1,1,0,4,4,9,6,4,4,117,0,0,0,0,0,0,0,0,0
0.913,1,1,0,4,4,12,2,2,2,158,1,0,0,0,0,1,0,0,1
0.92,1,1,0,3,2,20,5,4,5,74,0,0,1,0,0,1,0,1,0
0.924,1,1,0,3,2,21,3,2,2,25,0,0,1,0,1,1,0,1,1
0.698,1,0,2,2,2,2,3,2,1,15,1,0,0,0,1,0,0,1,1
0.939,1,1,0,3,4,8,3,4,2,18,0,0,0,0,0,0,0,0,0
0.743,1,1,0,2,2,4,0,2,1,14,0,0,0,0,0,1,0,1,0
0.92,1,1,0,3,4,21,4,4,1,188,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,3,4,1,52,1,0,0,0,1,0,0,0,0
0.91,1,1,0,3,1,21,2,4,2,18,0,0,0,0,0,0,0,0,0
0.83,1,0,0,1,2,2,3,2,1,7,0,0,0,0,1,0,0,1,1
0.926,1,1,0,3,4,11,1,4,4,74,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,3,2,5,22,1,0,0,0,1,0,0,0,1
0.624,1,0,0,3,4,0,7,4,1,12,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,7,1,2,5,35,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,0,10,3,2,0,104,0,0,0,0,1,0,0,0,1
0.624,1,0,2,2,2,4,3,2,0,9,1,0,0,0,1,0,0,1,1
0.926,1,1,0,4,4,21,3,4,1,113,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,7,4,5,16,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,11,3,2,5,53,0,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,21,5,4,3,110,0,0,0,0,0,0,0,0,0
0.924,1,0,2,3,5,5,3,2,1,50,0,0,0,0,1,1,0,0,1
0.899,1,1,0,3,4,8,2,3,0,110,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,3,4,2,6,0,0,0,0,0,0,0,0,0
0.769,1,1,0,4,4,9,1,4,1,86,0,0,0,0,0,0,0,0,0
0.913,1,0,0,1,2,1,3,2,0,160,0,0,0,0,1,1,0,1,1
0.666,1,1,0,3,2,16,3,2,4,118,1,0,1,0,1,0,0,1,1
0.794,1,0,2,3,2,2,3,4,0,178,0,0,1,0,1,0,0,1,0
0.92,1,1,0,3,4,21,0,4,4,4,0,0,0,0,0,0,0,0,0
0.743,1,1,0,4,4,21,7,4,3,157,0,0,0,0,0,0,0,0,0
0.827,1,0,2,3,4,8,3,2,3,88,1,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,9,7,4,1,168,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,29,0,0,0,0,1,0,0,0,1
0.897,1,1,1,3,4,3,6,4,1,31,0,0,0,0,0,0,0,0,0
0.893,1,1,0,4,4,17,3,4,5,7,0,0,0,0,0,0,0,0,0
0.776,0,0,0,4,4,1,3,2,1,49,1,0,0,0,1,0,0,0,1
0.91,1,0,2,2,2,8,3,2,0,64,0,0,0,0,1,0,0,1,1
0.764,1,1,1,4,4,4,3,2,2,24,0,0,0,1,1,1,1,0,1
0.92,1,1,0,3,4,21,3,2,1,34,1,0,0,0,1,0,0,0,1
0.836,1,1,0,3,4,11,5,4,1,81,0,0,0,0,0,0,0,0,0
0.939,1,1,1,3,4,9,0,2,1,114,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,4,2,4,1,58,0,0,0,0,0,1,0,0,0
0.924,1,1,0,4,4,21,2,4,1,35,0,0,0,0,0,0,0,0,0
0.855,0,1,0,4,4,6,2,3,1,45,0,0,0,0,0,0,0,0,0
0.878,1,1,0,4,4,0,3,2,5,70,0,0,0,0,1,0,0,0,1
0.624,1,0,0,4,4,2,3,2,0,14,1,0,0,0,1,1,0,0,1
0.55,1,1,0,3,4,1,3,4,1,145,1,0,0,0,0,1,0,0,0
0.884,1,1,0,4,4,14,2,0,5,65,1,0,0,0,0,1,0,0,0
0.682,1,1,0,3,1,5,3,2,1,20,0,0,0,0,1,0,0,0,1
0.776,0,0,0,4,4,1,1,4,0,19,1,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,8,7,2,4,130,0,0,0,0,0,0,0,0,1
0.939,1,1,0,3,4,2,3,2,1,32,1,0,0,0,1,0,0,0,1
0.926,1,1,0,3,4,5,1,3,1,19,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,1,4,3,94,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,14,0,3,1,45,0,0,0,0,0,0,0,0,0
0.926,1,1,2,5,4,2,7,4,0,47,0,0,0,0,0,1,0,0,0
0.926,1,1,0,4,4,21,3,4,5,61,0,0,0,0,1,1,0,0,0
0.887,1,1,0,3,4,11,3,2,1,36,0,0,0,0,1,0,0,0,1
0.762,1,1,0,3,5,21,0,4,0,172,0,0,0,0,0,0,0,0,0
0.754,1,1,1,3,4,11,3,4,5,91,0,0,0,0,0,0,0,0,0
0.92,1,1,0,5,2,1,2,3,1,62,1,0,0,0,0,0,0,0,0
0.924,1,0,2,2,2,3,3,2,3,99,0,0,0,0,1,0,0,1,1
0.92,1,1,0,3,4,8,3,2,1,304,1,0,0,0,1,0,0,0,1
0.896,1,1,0,4,3,21,1,4,5,168,0,0,0,0,0,0,0,0,0
0.804,1,1,0,3,4,12,2,4,1,79,0,0,0,0,0,0,0,0,0
0.804,1,1,0,4,4,13,3,2,2,84,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,7,7,4,1,232,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,21,3,2,5,68,0,0,0,0,1,1,0,0,1
0.884,1,1,0,3,4,6,1,4,4,14,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,2,3,4,2,149,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,10,3,4,1,13,1,0,0,0,0,0,0,0,0
0.74,1,1,0,3,4,14,3,2,2,7,1,0,0,1,1,1,0,0,1
0.92,1,1,0,3,4,11,3,4,1,50,0,0,0,0,0,0,0,0,0
0.92,1,1,2,3,4,5,3,2,1,37,0,0,0,0,1,0,0,0,1
0.91,1,1,0,3,4,8,7,4,5,7,0,0,0,0,0,1,0,0,0
0.624,1,1,0,4,4,4,1,4,2,13,1,0,0,0,0,0,0,0,0
0.896,1,0,0,1,2,5,3,2,0,9,0,0,0,0,1,1,0,1,1
0.92,1,1,1,3,4,17,3,2,1,77,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,1,4,1,55,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,4,5,57,0,0,0,0,0,0,0,0,0
0.827,1,1,0,3,4,3,3,4,1,47,0,0,0,0,0,1,0,0,0
0.788,1,1,0,3,4,21,3,2,5,126,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,8,3,2,3,136,1,0,0,0,1,0,0,0,1
0.926,1,0,0,2,2,5,2,4,1,62,0,0,0,0,0,0,0,1,0
0.887,1,0,0,2,2,3,3,2,0,12,0,0,0,0,1,0,0,1,1
0.83,1,0,2,1,2,8,3,4,0,10,0,0,0,0,1,0,0,1,0
0.624,1,1,1,3,4,11,1,4,5,109,1,0,0,0,0,1,0,0,0
0.939,1,0,1,3,4,11,7,1,1,26,0,0,0,0,0,0,0,0,0
0.624,1,1,2,4,4,5,3,2,1,31,0,0,0,0,1,1,0,0,1
0.939,1,1,0,5,4,21,4,4,5,38,0,0,0,0,0,1,0,0,0
0.926,1,0,1,2,2,4,3,2,0,59,0,0,0,0,1,0,0,1,1
0.896,1,0,0,2,2,2,3,2,1,174,0,0,0,0,1,0,0,1,1
0.92,1,0,0,1,2,4,3,4,0,6,0,0,0,0,1,0,0,1,0
0.893,1,1,1,3,1,17,2,4,5,26,0,0,0,0,0,0,0,0,0
0.926,2,1,0,3,2,21,3,2,0,154,0,0,1,0,1,0,0,1,1
0.896,1,1,0,4,4,10,2,4,1,122,0,0,0,0,0,0,0,0,0
0.92,1,1,2,3,4,7,3,2,1,87,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,3,2,1,34,0,0,0,0,1,0,0,0,1
0.92,1,1,0,4,4,10,7,4,2,101,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,7,4,2,23,1,0,0,0,0,0,0,0,0
0.92,1,0,0,4,1,14,3,1,1,45,1,0,0,0,1,0,0,0,0
0.91,1,1,2,3,4,15,5,4,1,37,0,0,0,0,0,0,0,0,0
0.897,1,1,0,3,4,21,3,4,5,45,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,7,4,5,36,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,6,3,1,3,37,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,5,2,4,1,47,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,5,10,0,4,1,39,0,0,0,0,0,0,0,0,0
0.925,1,1,0,3,4,14,7,4,1,17,0,0,0,0,0,1,0,0,0
0.91,1,0,1,2,2,6,3,4,1,250,0,0,0,0,1,0,0,1,0
0.769,1,1,0,3,1,8,2,4,1,56,0,0,0,0,0,1,0,0,0
0.884,1,1,0,4,4,2,0,4,2,10,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,16,3,2,2,99,0,0,0,1,0,1,0,0,1
0.698,1,0,0,4,4,12,4,0,1,157,0,0,0,0,0,0,0,0,0
0.92,0,0,0,5,4,8,2,1,1,3,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,0,16,3,4,3,53,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,5,3,2,5,29,1,0,0,0,1,0,0,0,1
0.924,1,1,0,3,4,21,1,4,1,142,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,19,3,4,2,55,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,12,3,4,1,202,0,0,0,0,0,1,0,0,0
0.878,1,0,0,1,2,6,0,4,3,12,0,0,0,0,0,0,0,1,0
0.897,1,1,0,3,4,3,2,2,1,22,0,0,0,0,0,0,0,0,1
0.804,1,1,0,4,4,21,3,2,5,54,0,0,0,0,1,0,0,0,1
0.743,1,0,2,3,4,4,3,2,2,128,0,0,0,1,1,0,0,0,1
0.624,1,1,0,3,4,5,1,3,0,56,1,0,0,0,0,1,0,0,0
0.926,1,0,2,3,4,1,1,3,1,139,1,0,0,0,0,0,0,0,0
0.926,1,1,1,3,4,6,3,2,1,118,0,0,0,0,1,0,0,0,1
0.915,1,0,0,3,4,2,3,1,1,31,0,0,0,0,0,0,0,0,0
0.939,1,0,2,3,4,0,3,2,2,94,0,0,0,1,1,1,0,0,1
0.624,1,1,0,3,2,12,3,2,1,40,1,0,1,0,1,0,0,1,1
0.804,1,0,0,4,4,18,3,2,1,149,0,0,0,0,1,0,0,0,1
0.91,1,1,0,3,4,21,1,4,2,14,0,0,0,0,0,0,0,0,0
0.558,1,1,0,3,4,4,0,4,1,80,0,0,0,0,0,0,0,0,0
0.624,0,0,2,2,2,3,3,2,0,55,0,0,0,0,1,0,0,1,1
0.83,1,1,0,3,4,7,2,4,1,43,0,0,0,0,0,0,0,0,0
0.899,1,1,2,2,2,8,1,4,4,63,0,0,0,0,0,0,0,1,0
0.92,1,1,0,4,4,4,4,4,1,108,0,0,0,0,0,1,0,0,0
0.924,1,1,0,2,2,14,0,4,1,38,0,0,0,0,0,0,0,1,0
